"game_date","Home.Team","Away.Team","Period","Clock","Home.Team.Skaters","Away.Team.Skaters","Home.Team.Goals","Away.Team.Goals","Team","Player","Event","X.Coordinate","Y.Coordinate","Detail.1","Detail.2","Detail.3","Detail.4","Player.2","X.Coordinate.2","Y.Coordinate.2","Net","Distance","Angle"
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"16M 20S",4,5,3,0,"Olympic (Women) - Olympic Athletes from Russia","Anna Shokhina","Shot",187,23,"Snapshot","On Net","f","f",NA,NA,NA,"OnNet",19.6022957839127,84.143986414571
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"14M 47S",5,5,3,0,"Olympic (Women) - Canada","Jennifer Wakefield","Shot",150,33,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",40.1403786728526,13.6900496174655
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"14M 26S",5,5,3,0,"Olympic (Women) - Canada","Brigette Lacquette","Shot",128,71,"Slapshot","Blocked","t","f",NA,NA,NA,"Missed",67.3294140773555,25.042598177817
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"13M 36S",5,5,3,0,"Olympic (Women) - Canada","Jillian Saulnier","Shot",159,60,"Wristshot","Missed","f","f",NA,NA,NA,"Missed",34.7311099736245,30.2564371635293
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"13M 35S",5,5,3,0,"Olympic (Women) - Canada","Rebecca Johnston","Shot",182,43,"Deflection","Missed","f","f",NA,NA,NA,"Missed",7.0178344238091,4.0856167799748
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"13M 26S",5,5,3,0,"Olympic (Women) - Canada","Rebecca Johnston","Shot",168,66,"Snapshot","Missed","t","f",NA,NA,NA,"Missed",31.5158690186388,48.2154839917482
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"12M 50S",5,4,3,0,"Olympic (Women) - Canada","Marie-Philip Poulin","Shot",142,60,"Slapshot","Blocked","t","f",NA,NA,NA,"Missed",50.1522681441229,20.4223330247234
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"12M 26S",5,4,3,0,"Olympic (Women) - Canada","Rebecca Johnston","Shot",155,12,"Slapshot","On Net","t","f",NA,NA,NA,"OnNet",45.6754857664371,41.8939729043836
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"12M 17S",5,4,3,0,"Olympic (Women) - Canada","Rebecca Johnston","Shot",187,33,"Snapshot","Missed","f","f",NA,NA,NA,"Missed",9.7082439194738,78.111341960372
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"12M 1S",5,4,3,0,"Olympic (Women) - Canada","Haley Irwin","Shot",185,42,"Deflection","On Net","f","t",NA,NA,NA,"OnNet",4.03112887414927,7.12501634890176
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"11M 20S",5,3,3,0,"Olympic (Women) - Canada","Rebecca Johnston","Goal",184,54,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",12.5399362039845,66.5014343240479
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"10M 46S",5,4,4,0,"Olympic (Women) - Canada","Brianne Jenner","Shot",144,33,"Fan","On Net","t","f",NA,NA,NA,"OnNet",45.99184710359,11.9207385399223
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"10M 30S",5,4,4,0,"Olympic (Women) - Canada","Laura Fortino","Shot",140,73,"Slapshot","On Net","t","f",NA,NA,NA,"OnNet",57.716981903076,31.9001569177337
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"10M 27S",5,4,4,0,"Olympic (Women) - Canada","Meghan Agosta","Shot",182,53,"Snapshot","Missed","t","f",NA,NA,NA,"Missed",12.619429464124,56.3099324740202
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"9M 49S",5,4,4,0,"Olympic (Women) - Canada","Lauriane Rougeau","Shot",180,58,"Wristshot","Missed","f","f",NA,NA,NA,"Missed",17.9234483289349,59.8586144479247
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"9M 42S",5,5,4,0,"Olympic (Women) - Canada","Meaghan Mikkelson","Shot",128,20,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",65.0173053886425,20.2466200755882
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"9M 20S",5,5,4,0,"Olympic (Women) - Canada","Meghan Agosta","Shot",190,55,"Wristshot","On Net","t","f",NA,NA,NA,"OnNet",12.5399362039845,94.5739212599009
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"9M 17S",5,5,4,0,"Olympic (Women) - Canada","Marie-Philip Poulin","Shot",180,46,"Wristshot","On Net","t","f",NA,NA,NA,"OnNet",9.65660395791398,21.2505055071332
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"9M 17S",5,5,4,0,"Olympic (Women) - Canada","Melodie Daoust","Goal",188,41,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",1.80277563773199,56.3099324740202
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"8M 58S",5,5,5,0,"Olympic (Women) - Canada","Jennifer Wakefield","Shot",169,81,"Wristshot","Missed","t","f",NA,NA,NA,"Missed",43.3849052090701,62.5490022290678
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"8M 40S",5,5,5,0,"Olympic (Women) - Canada","Natalie Spooner","Shot",182,57,"Wristshot","Missed","f","f",NA,NA,NA,"Missed",16.1012421881046,64.2306723756613
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"8M 7S",5,5,5,0,"Olympic (Women) - Canada","Brianne Jenner","Shot",163,32,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",28.0401497856199,21.9911299171771
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"7M 24S",5,5,5,0,"Olympic (Women) - Canada","Laura Stacey","Shot",158,78,"Snapshot","On Net","f","f",NA,NA,NA,"OnNet",47.1301389770919,48.8712562319856
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"6M 54S",5,5,5,0,"Olympic (Women) - Canada","Laura Stacey","Shot",181,7,"Wristshot","Missed","t","f",NA,NA,NA,"Missed",36.3902459458575,77.3004155104026
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"6M 54S",5,5,5,0,"Olympic (Women) - Canada","Sarah Nurse","Shot",185,28,"Deflection","Missed","f","f",NA,NA,NA,"Missed",15.0416089564913,74.5778386812613
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"6M 35S",5,5,5,0,"Olympic (Women) - Canada","Meghan Agosta","Shot",173,58,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",22.2766694099455,44.0906195508009
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"4M 46S",5,5,5,0,"Olympic (Women) - Canada","Rebecca Johnston","Shot",175,21,"Snapshot","On Net","t","t",NA,NA,NA,"OnNet",25.656383221335,56.9293221772383
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"4M 30S",5,5,5,0,"Olympic (Women) - Canada","Jocelyne Larocque","Shot",136,12,"Slapshot","On Net","t","f",NA,NA,NA,"OnNet",61.1494071925477,29.9192086885575
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"3M 27S",5,5,5,0,"Olympic (Women) - Canada","Bailey Bram","Shot",180,65,"Snapshot","On Net","t","f",NA,NA,NA,"OnNet",24.2332416321053,68.1985905136482
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"3M 6S",5,5,5,0,"Olympic (Women) - Canada","Marie-Philip Poulin","Shot",163,19,"Snapshot","Blocked","t","f",NA,NA,NA,"Missed",35.0463978177501,42.1087304037794
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"3M 5S",5,5,5,0,"Olympic (Women) - Canada","Marie-Philip Poulin","Shot",168,41,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",21.0535032714273,4.08561677997489
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"2M 10S",5,5,5,0,"Olympic (Women) - Olympic Athletes from Russia","Lyudmila Belyakova","Shot",173,62,"Wristshot","On Net","t","f",NA,NA,NA,"OnNet",25.2239965112589,50.6306827576353
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"1M 59S",5,5,5,0,"Olympic (Women) - Canada","Natalie Spooner","Shot",184,37,"Snapshot","On Net","f","t",NA,NA,NA,"OnNet",7.43303437365925,47.7263109939063
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"1M 34S",5,5,5,0,"Olympic (Women) - Canada","Meaghan Mikkelson","Shot",137,11,"Slapshot","Blocked","t","f",NA,NA,NA,"Missed",60.7967926785616,31.2061913878234
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"1M 33S",5,5,5,0,"Olympic (Women) - Canada","Brianne Jenner","Shot",168,38,"Snapshot","On Net","t","f",NA,NA,NA,"OnNet",21.4767315949145,12.0947570770121
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"1M 31S",5,5,5,0,"Olympic (Women) - Canada","Rebecca Johnston","Shot",183,38,"Wristshot","Blocked","f","f",NA,NA,NA,"Missed",7.5,36.869897645844
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,"1M 12S",5,5,5,0,"Olympic (Women) - Canada","Jillian Saulnier","Shot",165,41,"Snapshot","Missed","t","f",NA,NA,NA,"Missed",24.0468293128221,3.57633437499737
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,NA,5,5,5,0,"Olympic (Women) - Olympic Athletes from Russia","Lyudmila Belyakova","Shot",170,53,"Snapshot","On Net","t","f",NA,NA,NA,"OnNet",21.7082933460924,28.9264258352536
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,NA,5,5,5,0,"Olympic (Women) - Canada","Laura Fortino","Shot",158,60,"Wristshot","On Net","t","f",NA,NA,NA,"OnNet",35.5984550226551,29.4454287299256
"2018-02-11","Olympic (Women) - Canada","Olympic (Women) - Olympic Athletes from Russia",3,NA,5,5,5,0,"Olympic (Women) - Canada","Jennifer Wakefield","Shot",168,32,"Fan","Missed","t","f",NA,NA,NA,"Missed",23.4787137637478,26.565051177078
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,"19M 42S",5,5,0,0,"Olympic (Women) - Canada","Sarah Nurse","Shot",188,46,"Wrap Around","Missed","f","f",NA,NA,NA,"Missed",3.64005494464026,74.0546040990772
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,"19M 26S",5,5,0,0,"Olympic (Women) - Canada","Meghan Agosta","Goal",185,38,"Snapshot","On Net","f","t",NA,NA,NA,"OnNet",6.02079728939615,48.3664606634298
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,"18M 29S",5,5,1,0,"Olympic (Women) - Canada","Brianne Jenner","Shot",175,33,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",16.9189243156886,34.1596945456694
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,"18M 16S",5,5,1,0,"Olympic (Women) - Canada","Natalie Spooner","Shot",143,22,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",50.361195378982,24.0202467972649
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,"17M 10S",5,5,1,0,"Olympic (Women) - Finland","Emma Nuutinen","Shot",160,47,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",29.3470611816584,8.82037955202108
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,"16M 44S",5,5,1,0,"Olympic (Women) - Finland","Tanja Niskanen","Shot",168,41,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",21.0535032714273,4.08561677997489
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,"16M 41S",5,5,1,0,"Olympic (Women) - Finland","Mira Jalosuo","Shot",144,69,"Slapshot","On Net","t","f",NA,NA,NA,"OnNet",52.2230791891861,30.4933584024757
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,"15M 57S",5,4,1,0,"Olympic (Women) - Canada","Marie-Philip Poulin","Shot",132,25,"Wristshot","Missed","t","f",NA,NA,NA,"Missed",59.6259171837214,17.0674048184644
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,"15M 22S",5,4,1,0,"Olympic (Women) - Canada","Natalie Spooner","Shot",174,24,"Wristshot","On Net","t","f",NA,NA,NA,"OnNet",23.8170107276291,50.9644871012531
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,"15M 20S",5,4,1,0,"Olympic (Women) - Canada","Meghan Agosta","Shot",184,46,"Snapshot","On Net","f","f",NA,NA,NA,"OnNet",6.10327780786685,34.9920201985587
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,"15M 10S",5,4,1,0,"Olympic (Women) - Canada","Brigette Lacquette","Shot",132,53,"Slapshot","Missed","t","t",NA,NA,NA,"Missed",57.959037259085,10.4374753511182
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,"11M 1S",5,5,1,0,"Olympic (Women) - Canada","Brigette Lacquette","Shot",145,56,"Snapshot","On Net","t","t",NA,NA,NA,"OnNet",46.0244500238732,17.0569655766171
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,"10M 48S",5,5,1,0,"Olympic (Women) - Canada","Meghan Agosta","Shot",159,74,"Slapshot","Blocked","t","t",NA,NA,NA,"Missed",43.5,46.3971810272964
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,"9M 56S",5,5,1,0,"Olympic (Women) - Finland","Rosa Lindstedt","Shot",172,35,"Wristshot","Missed","f","f",NA,NA,NA,"Missed",18.580904176062,23.8059435184577
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,"9M 48S",5,5,1,0,"Olympic (Women) - Canada","Rebecca Johnston","Shot",141,31,"Wristshot","On Net","t","f",NA,NA,NA,"OnNet",49.3583832798442,13.4731581127311
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,"9M 40S",5,5,1,0,"Olympic (Women) - Canada","Rebecca Johnston","Shot",164,69,"Slapshot","Missed","t","f",NA,NA,NA,"Missed",36.4314424638937,46.6683374482933
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,"9M 28S",5,5,1,0,"Olympic (Women) - Canada","Brigette Lacquette","Shot",135,51,"Snapshot","Missed","t","f",NA,NA,NA,"Missed",54.6648881824522,8.94538183353896
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,"9M 26S",5,5,1,0,"Olympic (Women) - Canada","Blayre Turnbull","Shot",189,53,"Snapshot","On Net","f","f",NA,NA,NA,"OnNet",10.5,90
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,"9M 9S",5,5,1,0,"Olympic (Women) - Canada","Jennifer Wakefield","Shot",148,8,"Wristshot","On Net","t","f",NA,NA,NA,"OnNet",53.5840461331542,40.079383963636
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,"8M 13S",4,5,1,0,"Olympic (Women) - Finland","Minnamari Tuominen","Shot",132,46,"Wristshot","Missed","t","f",NA,NA,NA,"Missed",57.1073550429365,3.5137502606049
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,"8M 12S",4,5,1,0,"Olympic (Women) - Finland","Linda Valimaki","Shot",180,44,"Snapshot","On Net","f","f",NA,NA,NA,"OnNet",9.12414379544733,9.46232220802561
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,"7M 2S",4,5,1,0,"Olympic (Women) - Finland","Jenni Hiirikoski","Shot",144,6,"Slapshot","On Net","t","f",NA,NA,NA,"OnNet",57.9417811255401,39.045892568835
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,"5M 7S",5,5,1,0,"Olympic (Women) - Canada","Jocelyne Larocque","Shot",130,18,"Wristshot","On Net","t","f",NA,NA,NA,"OnNet",63.8846616959032,22.550875481667
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,"4M 39S",5,5,1,0,"Olympic (Women) - Finland","Michelle Karvinen","Shot",133,5,"Slapshot","Missed","t","t",NA,NA,NA,"Missed",67.3962165110179,33.8079599100419
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,"4M 23S",5,5,1,0,"Olympic (Women) - Canada","Brianne Jenner","Shot",180,53,"Wristshot","On Net","t","f",NA,NA,NA,"OnNet",13.8293166859393,49.3987053549955
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,"3M 37S",5,5,1,0,"Olympic (Women) - Canada","Lauriane Rougeau","Shot",178,29,"Wristshot","Missed","f","f",NA,NA,NA,"Missed",17.414074767268,50.8263420295558
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,"2M 47S",5,5,1,0,"Olympic (Women) - Canada","Marie-Philip Poulin","Goal",180,45,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",9.3407708461347,15.5241109967543
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,"1M 6S",5,4,2,0,"Olympic (Women) - Canada","Brigette Lacquette","Shot",153,25,"Wristshot","On Net","t","f",NA,NA,NA,"OnNet",40.0281151192509,25.9249015075545
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,NA,5,4,2,0,"Olympic (Women) - Canada","Jennifer Wakefield","Shot",139,24,"Snapshot","On Net","t","f",NA,NA,NA,"OnNet",53.3127564472144,20.3044737099604
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,NA,5,4,2,0,"Olympic (Women) - Canada","Brianne Jenner","Shot",177,28,"Fan","Missed","t","f",NA,NA,NA,"Missed",18.8215302247187,50.3893117599734
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",1,NA,5,4,2,0,"Olympic (Women) - Canada","Rebecca Johnston","Shot",180,26,"Snapshot","On Net","t","f",NA,NA,NA,"OnNet",18.7949461292125,61.3895403340348
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",2,"19M 32S",5,4,2,0,"Olympic (Women) - Canada","Laura Fortino","Shot",153,69,"Slapshot","Missed","t","f",NA,NA,NA,"Missed",44.7017896733453,36.3571974199955
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",2,"19M 19S",5,4,2,0,"Olympic (Women) - Canada","Haley Irwin","Shot",184,58,"Fan","On Net","f","f",NA,NA,NA,"OnNet",16.2864974749023,72.1213034041587
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",2,"18M 48S",5,5,2,0,"Olympic (Women) - Canada","Sarah Nurse","Shot",171,59,"Snapshot","Blocked","f","t",NA,NA,NA,"Missed",24.4182308941496,42.5104470780008
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",2,"18M 3S",5,5,2,0,"Olympic (Women) - Canada","Rebecca Johnston","Shot",177,56,"Wristshot","Missed","f","f",NA,NA,NA,"Missed",18.0623918681884,48.3664606634298
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",2,"16M 27S",5,5,2,0,"Olympic (Women) - Canada","Meghan Agosta","Shot",171,77,"Snapshot","Blocked","t","f",NA,NA,NA,"Missed",38.9133653132185,62.4471884232822
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",2,"16M 7S",5,5,2,0,"Olympic (Women) - Canada","Laura Stacey","Shot",188,70,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",27.518175811634,87.9174347202691
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",2,"15M 16S",5,5,2,0,"Olympic (Women) - Canada","Brianne Jenner","Shot",176,36,"Wristshot","Missed","f","f",NA,NA,NA,"Missed",14.5344418537486,26.565051177078
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",2,"15M 8S",5,5,2,0,"Olympic (Women) - Canada","Jillian Saulnier","Shot",179,51,"Snapshot","On Net","f","f",NA,NA,NA,"OnNet",13.1244047484067,40.3645365730974
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",2,"13M 41S",5,5,2,0,"Olympic (Women) - Canada","Jennifer Wakefield","Shot",148,42,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",41.0030486671418,0.698694382983172
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",2,"13M 12S",5,5,2,0,"Olympic (Women) - Canada","Brianne Jenner","Shot",182,37,"Snapshot","On Net","f","t",NA,NA,NA,"OnNet",8.90224690738243,38.1572265873691
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",2,"12M 46S",5,5,2,0,"Olympic (Women) - Canada","Brigette Lacquette","Shot",186,45,"Snapshot","On Net","f","t",NA,NA,NA,"OnNet",3.90512483795333,39.8055710922652
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",2,"12M 26S",5,5,2,0,"Olympic (Women) - Finland","Susanna Tapani","Shot",141,69,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",54.8292804986533,28.9023570362018
"2018-02-13","Olympic (Women) - Canada","Olympic (Women) - Finland",2,"12M 2S",5,5,2,0,"Olympic (Women) - Canada","Laura Fortino","Shot",180,62,"Snapshot","On Net","t","f",NA,NA,NA,"OnNet",21.4767315949145,65.2248594311681
